"subplot_id","year","speriod","shrub_bio_ttl","shrub_1hr","shrub_10hr","tree_cover_ttl","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"JP-SC-BC016","08","001",-216,-86,-96,NA,NA,NA,NA,"JP","SC","B","CP","016","FI","1"
"JP-SC-BC016","09","001",-28,-17,-17,NA,NA,NA,NA,"JP","SC","B","CP","016","FI","1"
"JP-SC-BC016","10","001",-31,-21,-22,0,0,0,0,"JP","SC","B","CP","016","FI","1"
"JP-SC-BC016","13","001",-51,-43,-30,NA,NA,NA,NA,"JP","SC","B","CP","016","FI","1"
"JP-SC-BC016","17","001",-160,-62,-67,0,0,0,0,"JP","SC","B","CP","016","FI","1"
"JP-SC-BC017","06","001",0,0,0,21.5,21.5,0,0,"JP","SC","B","CP","017","FI","2"
"JP-SC-BC017","07","001",-3201,-1841,-2145,NA,NA,NA,NA,"JP","SC","B","CP","017","FI","2"
"JP-SC-BC017","08","001",0,-6,-5,NA,NA,NA,NA,"JP","SC","B","CP","017","FI","2"
"JP-SC-BC017","09","001",-24,-21,-26,NA,NA,NA,NA,"JP","SC","B","CP","017","FI","2"
"JP-SC-BC017","10","001",-11,-11,-14,0,0,0,0,"JP","SC","B","CP","017","FI","2"
"JP-SC-BC017","13","001",-56,-29,-43,NA,NA,NA,NA,"JP","SC","B","CP","017","FI","2"
"JP-SC-BC017","17","001",-167,-69,-83,0.2,0.2,0,0,"JP","SC","B","CP","017","FI","2"
"JP-SC-BC018","06","001",0,0,0,21.2,20.7,0.5,0,"JP","SC","B","CP","018","FI","2"
"JP-SC-BC018","07","001",-790,-575,-621,NA,NA,NA,NA,"JP","SC","B","CP","018","FI","2"
"JP-SC-BC018","08","001",0,0,0,NA,NA,NA,NA,"JP","SC","B","CP","018","FI","2"
"JP-SC-BC018","09","001",0,-1,0,NA,NA,NA,NA,"JP","SC","B","CP","018","FI","2"
"JP-SC-BC018","10","001",0,-2,0,0,0,0,0,"JP","SC","B","CP","018","FI","2"
"JP-SC-BC018","13","001",-1,-8,-12,NA,NA,NA,NA,"JP","SC","B","CP","018","FI","2"
"JP-SC-BC018","17","001",-38,-23,-34,0,0,0,0,"JP","SC","B","CP","018","FI","2"
"JP-SC-BC025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JP-SC-CC001","06","001",0,0,0,26.9,26.9,0,0,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC001","07","001",-7762,-3423,-3547,NA,NA,NA,NA,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC001","08","001",-4863,-2039,-2289,NA,NA,NA,NA,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC001","09","001",-6181,-3106,-3513,NA,NA,NA,NA,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC001","10","001",-5654,-2868,-2871,NA,NA,NA,NA,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC001","12","001",-5900,-2562,-2810,NA,NA,NA,NA,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC001","13","001",-7388,-3168,-3272,NA,NA,NA,NA,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC001","17","001",-6364,-3290,-2847,19.5,19.5,0,0,"JP","SC","C","CP","001","CO","2"
"JP-SC-CC002","06","001",0,0,0,10.9,10.5,0.4,0,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC002","07","001",-6494,-3040,-3003,NA,NA,NA,NA,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC002","08","001",-6119,-3069,-3003,NA,NA,NA,NA,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC002","09","001",-1744,-916,-988,NA,NA,NA,NA,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC002","10","001",-4708,-2699,-2755,NA,NA,NA,NA,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC002","12","001",-3862,-2396,-2371,NA,NA,NA,NA,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC002","13","001",-3322,-1889,-2086,NA,NA,NA,NA,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC002","17","001",-4901,-2344,-2280,14,13.5,0.5,0,"JP","SC","C","CP","002","CO","1"
"JP-SC-CC003","06","001",0,0,0,5.9,5.4,0.5,0,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC003","07","001",-4138,-2499,-2496,NA,NA,NA,NA,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC003","08","001",-5331,-2701,-2990,NA,NA,NA,NA,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC003","09","001",-5149,-2699,-3269,NA,NA,NA,NA,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC003","10","001",-3525,-1993,-2259,NA,NA,NA,NA,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC003","12","001",-6058,-3036,-3235,NA,NA,NA,NA,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC003","13","001",-2618,-2193,-2128,NA,NA,NA,NA,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC003","17","001",-3354,-2205,-2466,7.8,7,0.8,0,"JP","SC","C","CP","003","CO","1"
"JP-SC-CC004","06","001",0,0,0,13.6,12.7,0.9,0,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC004","07","001",-5216,-2228,-2741,NA,NA,NA,NA,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC004","08","001",-5837,-2737,-3303,NA,NA,NA,NA,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC004","09","001",-8789,-3699,-4801,NA,NA,NA,NA,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC004","10","001",-3521,-1993,-2184,NA,NA,NA,NA,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC004","12","001",-4698,-2188,-2613,NA,NA,NA,NA,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC004","13","001",-4572,-2546,-2550,NA,NA,NA,NA,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC004","17","001",-3708,-1887,-2180,15.9,14.4,1.5,0,"JP","SC","C","CP","004","CO","2"
"JP-SC-CC005","06","001",0,0,0,7,5,2,0,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC005","07","001",-2163,-1212,-1320,NA,NA,NA,NA,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC005","08","001",-1393,-866,-824,NA,NA,NA,NA,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC005","09","001",-1804,-941,-1064,NA,NA,NA,NA,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC005","10","001",-2354,-1284,-1472,NA,NA,NA,NA,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC005","12","001",-3286,-1663,-2104,NA,NA,NA,NA,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC005","13","001",-860,-919,-1099,NA,NA,NA,NA,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC005","17","001",-2860,-1417,-1647,9.5,6.9,2.6,0,"JP","SC","C","CP","005","CO","1"
"JP-SC-CC006","06","001",0,0,0,5.2,4.5,0.7,0,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC006","07","001",-3844,-1795,-2179,NA,NA,NA,NA,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC006","08","001",-2912,-1429,-1592,NA,NA,NA,NA,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC006","09","001",-9641,-3873,-4419,NA,NA,NA,NA,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC006","10","001",-3783,-1861,-2271,NA,NA,NA,NA,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC006","12","001",-9787,-3795,-4587,NA,NA,NA,NA,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC006","13","001",-1656,-1444,-1262,NA,NA,NA,NA,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC006","17","001",-6943,-2858,-3372,6.7,5.1,1.6,0,"JP","SC","C","CP","006","CO","1"
"JP-SC-CC007","06","001",0,0,0,14.5,13.4,1.1,0,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC007","07","001",-492,-521,-572,NA,NA,NA,NA,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC007","08","001",-584,-609,-663,NA,NA,NA,NA,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC007","09","001",-889,-665,-785,NA,NA,NA,NA,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC007","10","001",-765,-710,-752,NA,NA,NA,NA,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC007","12","001",-971,-730,-845,NA,NA,NA,NA,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC007","13","001",-660,-524,-552,NA,NA,NA,NA,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC007","17","001",-505,-507,-382,21.3,18.6,2.7,0,"JP","SC","C","CP","007","CO","2"
"JP-SC-CC008","06","001",0,0,0,37.3,37.3,0,0,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC008","07","001",-632,-662,-681,NA,NA,NA,NA,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC008","08","001",-705,-667,-742,NA,NA,NA,NA,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC008","09","001",-387,-320,-304,NA,NA,NA,NA,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC008","10","001",-562,-621,-543,NA,NA,NA,NA,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC008","12","001",-1028,-820,-882,NA,NA,NA,NA,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC008","13","001",-549,-547,-479,NA,NA,NA,NA,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC008","17","001",-520,-546,-529,41.6,41.6,0,0,"JP","SC","C","CP","008","CO","3"
"JP-SC-CC009","06","001",0,0,0,39.2,38.5,0.7,0,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC009","07","001",-2038,-1632,-1715,NA,NA,NA,NA,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC009","08","001",-1451,-843,-1106,NA,NA,NA,NA,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC009","09","001",266,324,370,NA,NA,NA,NA,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC009","10","001",929,839,1016,NA,NA,NA,NA,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC009","12","001",-599,-512,-587,NA,NA,NA,NA,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC009","13","001",-366,-369,-423,NA,NA,NA,NA,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC009","17","001",-468,-407,-525,36.3,36.3,0,0,"JP","SC","C","CP","009","CO","3"
"JP-SC-CC010","06","001",0,0,0,27.1,25.8,1.3,0,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC010","07","001",-3121,-1890,-2290,NA,NA,NA,NA,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC010","08","001",-2736,-1499,-1705,NA,NA,NA,NA,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC010","09","001",-2408,-1160,-1486,NA,NA,NA,NA,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC010","10","001",-2854,-1541,-1849,NA,NA,NA,NA,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC010","12","001",-4573,-2477,-2922,NA,NA,NA,NA,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC010","13","001",-1717,-996,-1123,NA,NA,NA,NA,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC010","17","001",-1539,-938,-1004,34.1,33.6,0.5,0,"JP","SC","C","CP","010","CO","2"
"JP-SC-CC011","06","001",0,0,0,39.9,38.3,1.6,0,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC011","07","001",234,152,194,NA,NA,NA,NA,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC011","08","001",-667,-301,-412,NA,NA,NA,NA,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC011","09","001",-377,-203,-286,NA,NA,NA,NA,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC011","10","001",-282,-174,-231,NA,NA,NA,NA,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC011","12","001",-106,-123,-147,NA,NA,NA,NA,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC011","13","001",32,39,43,NA,NA,NA,NA,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC011","17","001",-118,-80,-65,39.4,38.1,1.3,0,"JP","SC","C","CP","011","CO","3"
"JP-SC-CC012","06","001",0,0,0,37.8,35.6,2.2,0,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC012","07","001",-98,-99,-128,NA,NA,NA,NA,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC012","08","001",-142,-139,-198,NA,NA,NA,NA,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC012","09","001",-98,-87,-135,NA,NA,NA,NA,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC012","10","001",-20,-67,-83,NA,NA,NA,NA,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC012","12","001",79,70,77,NA,NA,NA,NA,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC012","13","001",69,74,88,NA,NA,NA,NA,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC012","17","001",-34,-58,-42,28.9,28.4,0.5,0,"JP","SC","C","CP","012","CO","3"
"JP-SC-CC013","06","001",0,0,0,16.8,16.3,0.5,0,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC013","07","001",-2636,-1265,-1468,NA,NA,NA,NA,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC013","08","001",-2107,-1171,-1260,NA,NA,NA,NA,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC013","09","001",-3218,-1389,-1722,NA,NA,NA,NA,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC013","10","001",-2549,-1278,-1521,NA,NA,NA,NA,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC013","12","001",-5075,-2534,-2815,NA,NA,NA,NA,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC013","13","001",-1140,-714,-785,NA,NA,NA,NA,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC013","17","001",-1947,-1110,-1217,20.6,20.6,0,0,"JP","SC","C","CP","013","CO","2"
"JP-SC-CC014","06","001",0,0,0,47,43.2,3.8,0,"JP","SC","C","CP","014","CO","3"
"JP-SC-CC014","07","001",-1068,-682,-844,NA,NA,NA,NA,"JP","SC","C","CP","014","CO","3"
"JP-SC-CC014","08","001",-1459,-879,-1094,NA,NA,NA,NA,"JP","SC","C","CP","014","CO","3"
"JP-SC-CC014","09","001",-1163,-723,-940,NA,NA,NA,NA,"JP","SC","C","CP","014","CO","3"
"JP-SC-CC014","10","001",-2223,-1225,-1707,NA,NA,NA,NA,"JP","SC","C","CP","014","CO","3"
"JP-SC-CC014","12","001",-1006,-678,-778,NA,NA,NA,NA,"JP","SC","C","CP","014","CO","3"
"JP-SC-CC014","13","001",-518,-344,-403,NA,NA,NA,NA,"JP","SC","C","CP","014","CO","3"
"JP-SC-CC014","17","001",-486,-437,-458,49.7,45.8,3.9,0,"JP","SC","C","CP","014","CO","3"
"JP-SC-GC001","06","001",0,0,0,50.3,50.3,0,0,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC001","07","001",-780,-399,-472,NA,NA,NA,NA,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC001","08","001",-501,-268,-329,NA,NA,NA,NA,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC001","09","001",-765,-375,-493,NA,NA,NA,NA,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC001","10","001",-617,-356,-402,NA,NA,NA,NA,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC001","12","001",-658,-374,-465,NA,NA,NA,NA,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC001","13","001",-934,-524,-661,NA,NA,NA,NA,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC001","17","001",-805,-770,-1007,0.1,0.1,0,0,"JP","SC","G","CP","001","BM","2"
"JP-SC-GC002","06","001",0,0,0,26.5,26.5,0,0,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC002","07","001",-831,-515,-472,NA,NA,NA,NA,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC002","08","001",-280,-248,-232,NA,NA,NA,NA,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC002","09","001",-441,-326,-497,NA,NA,NA,NA,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC002","10","001",-532,-381,-424,NA,NA,NA,NA,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC002","12","001",-652,-363,-467,NA,NA,NA,NA,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC002","13","001",-303,-527,-615,NA,NA,NA,NA,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC002","17","001",-564,-741,-723,NA,NA,NA,NA,"JP","SC","G","CP","002","BM","2"
"JP-SC-GC003","06","001",0,0,0,9.1,9,0.1,0,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC003","07","001",-973,-721,-804,NA,NA,NA,NA,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC003","08","001",-765,-700,-780,NA,NA,NA,NA,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC003","09","001",-1535,-998,-1299,NA,NA,NA,NA,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC003","10","001",-1117,-785,-822,NA,NA,NA,NA,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC003","12","001",-1238,-835,-927,NA,NA,NA,NA,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC003","13","001",-2204,-1388,-1451,NA,NA,NA,NA,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC003","17","001",-1280,-804,-923,0,0,0,0,"JP","SC","G","CP","003","BM","1"
"JP-SC-GC004","06","001",0,0,0,8.7,8.7,0,0,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC004","07","001",-1336,-1206,-1426,NA,NA,NA,NA,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC004","08","001",-1268,-1113,-1235,NA,NA,NA,NA,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC004","09","001",-2617,-1776,-2246,NA,NA,NA,NA,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC004","10","001",-2453,-2044,-1657,NA,NA,NA,NA,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC004","12","001",-1812,-1468,-1728,NA,NA,NA,NA,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC004","13","001",2406,1703,2220,NA,NA,NA,NA,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC004","17","001",-2397,-1545,-1784,NA,NA,NA,NA,"JP","SC","G","CP","004","BM","1"
"JP-SC-GC005","06","001",0,0,0,16.1,16.1,0,0,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC005","07","001",-2816,-1573,-2102,NA,NA,NA,NA,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC005","08","001",-1878,-865,-997,NA,NA,NA,NA,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC005","09","001",-1690,-838,-1111,NA,NA,NA,NA,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC005","10","001",-2634,-1168,-1399,NA,NA,NA,NA,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC005","12","001",-1263,-616,-782,NA,NA,NA,NA,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC005","13","001",-1449,-823,-1061,NA,NA,NA,NA,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC005","17","001",-1836,-931,-1311,0,0,0,0,"JP","SC","G","CP","005","BM","1"
"JP-SC-GC006","06","001",0,0,0,9.7,9.7,0,0,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC006","07","001",-2134,-1340,-1729,NA,NA,NA,NA,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC006","08","001",-2058,-1255,-1529,NA,NA,NA,NA,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC006","09","001",-1690,-1198,-1435,NA,NA,NA,NA,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC006","10","001",-3132,-2066,-2091,NA,NA,NA,NA,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC006","12","001",-2670,-1935,-2085,NA,NA,NA,NA,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC006","13","001",-1604,-1047,-1370,NA,NA,NA,NA,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC006","17","001",-1638,-1305,-1544,0.1,0.1,0,0,"JP","SC","G","CP","006","BM","1"
"JP-SC-GC007","06","001",0,0,0,16.8,16.8,0,0,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC007","07","001",-4334,-2437,-3143,NA,NA,NA,NA,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC007","08","001",-1642,-1032,-1194,NA,NA,NA,NA,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC007","09","001",-2970,-2175,-2617,NA,NA,NA,NA,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC007","10","001",-2668,-1859,-2049,NA,NA,NA,NA,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC007","12","001",-1385,-1547,-1878,NA,NA,NA,NA,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC007","13","001",-2327,-2015,-2186,NA,NA,NA,NA,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC007","17","001",-289,-790,-605,NA,NA,NA,NA,"JP","SC","G","CP","007","BM","2"
"JP-SC-GC008","06","001",0,0,0,36.5,36.5,0,0,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC008","07","001",0,-6,-11,NA,NA,NA,NA,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC008","08","001",0,0,0,NA,NA,NA,NA,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC008","09","001",0,-7,-6,NA,NA,NA,NA,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC008","10","001",0,-14,-12,NA,NA,NA,NA,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC008","12","001",-7,-27,-40,NA,NA,NA,NA,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC008","13","001",0,-5,-5,NA,NA,NA,NA,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC008","17","001",-5,-12,-23,0,0,0,0,"JP","SC","G","CP","008","BM","3"
"JP-SC-GC009","06","001",0,0,0,40.8,39.1,1.7,0,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC009","07","001",0,0,0,NA,NA,NA,NA,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC009","08","001",0,0,0,NA,NA,NA,NA,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC009","09","001",0,0,0,NA,NA,NA,NA,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC009","10","001",0,0,0,NA,NA,NA,NA,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC009","12","001",0,0,0,NA,NA,NA,NA,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC009","13","001",0,0,0,NA,NA,NA,NA,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC009","17","001",0,0,0,0,0,0,0,"JP","SC","G","CP","009","BM","3"
"JP-SC-GC010","06","001",0,0,0,28.5,28.5,0,0,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC010","07","001",-4055,-2189,-2392,NA,NA,NA,NA,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC010","08","001",-1683,-788,-917,NA,NA,NA,NA,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC010","09","001",-2315,-977,-1264,NA,NA,NA,NA,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC010","10","001",-3693,-1554,-1945,NA,NA,NA,NA,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC010","12","001",-3093,-1360,-1677,NA,NA,NA,NA,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC010","13","001",-655,-337,-372,NA,NA,NA,NA,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC010","17","001",-1853,-999,-1218,0.1,0.1,0,0,"JP","SC","G","CP","010","BM","2"
"JP-SC-GC011","06","001",0,0,0,15.5,15.5,0,0,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC011","07","001",-2285,-1631,-2412,NA,NA,NA,NA,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC011","08","001",-1092,-702,-905,NA,NA,NA,NA,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC011","09","001",-1359,-844,-1210,NA,NA,NA,NA,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC011","10","001",-1432,-1001,-1190,NA,NA,NA,NA,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC011","12","001",-758,-563,-742,NA,NA,NA,NA,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC011","13","001",-1014,-1101,-1203,NA,NA,NA,NA,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC011","17","001",-421,-407,-467,0.1,0.1,0,0,"JP","SC","G","CP","011","BM","2"
"JP-SC-GC012","06","001",0,0,0,16.6,16.6,0,0,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC012","07","001",-5871,-3151,-4031,NA,NA,NA,NA,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC012","08","001",-2156,-1523,-1872,NA,NA,NA,NA,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC012","09","001",-2175,-1524,-2055,NA,NA,NA,NA,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC012","10","001",-2565,-1637,-1674,NA,NA,NA,NA,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC012","12","001",-1005,-834,-1044,NA,NA,NA,NA,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC012","13","001",-1160,-791,-978,NA,NA,NA,NA,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC012","17","001",-1852,-1214,-1832,0.1,0.1,0,0,"JP","SC","G","CP","012","BM","1"
"JP-SC-GC013","06","001",0,0,0,24.6,23.7,0.9,0,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC013","07","001",-495,-385,-517,NA,NA,NA,NA,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC013","08","001",-202,-199,-254,NA,NA,NA,NA,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC013","09","001",-384,-279,-340,NA,NA,NA,NA,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC013","10","001",-419,-311,-388,NA,NA,NA,NA,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC013","12","001",-483,-350,-450,NA,NA,NA,NA,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC013","13","001",0,-50,-6,NA,NA,NA,NA,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC013","17","001",-37,-158,-198,0.1,0.1,0,0,"JP","SC","G","CP","013","BM","2"
"JP-SC-GC014","06","001",0,0,0,29.8,29.8,0,0,"JP","SC","G","CP","014","BM","3"
"JP-SC-GC014","07","001",-942,-558,-883,NA,NA,NA,NA,"JP","SC","G","CP","014","BM","3"
"JP-SC-GC014","08","001",-150,-301,-339,NA,NA,NA,NA,"JP","SC","G","CP","014","BM","3"
"JP-SC-GC014","09","001",-331,-314,-418,NA,NA,NA,NA,"JP","SC","G","CP","014","BM","3"
"JP-SC-GC014","10","001",-542,-393,-562,NA,NA,NA,NA,"JP","SC","G","CP","014","BM","3"
"JP-SC-GC014","12","001",-479,-433,-570,NA,NA,NA,NA,"JP","SC","G","CP","014","BM","3"
"JP-SC-GC014","13","001",-463,-352,-446,NA,NA,NA,NA,"JP","SC","G","CP","014","BM","3"
"JP-SC-GC014","17","001",-620,-677,-785,0.3,0.3,0,0,"JP","SC","G","CP","014","BM","3"
"JP-SC-MC002","06","001",0,0,0,41.2,41,0.2,0,"JP","SC","M","CP","002","ME","3"
