"subplot_id","year","speriod","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","rcode","scode","pcode","ptype","sp_number","treatment"
"JP-ON-MC016","08","001",1400,2426,5572,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","016","ME"
"JP-ON-MC016","09","001",1497,7830,9798,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","016","ME"
"JP-ON-MC016","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","016","ME"
"JP-ON-MC016","12","001",610,1434,10716,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","016","ME"
"JP-ON-MC016","16","001",1802,6176,23090,0,1.1,0,0,1.1,0,0,0,"JP","ON","M","CP","016","ME"
"JP-ON-MC018","06","001",1137,1434,0,575,1.6,0,0,1.6,0,0,0,"JP","ON","M","CP","018","ME"
"JP-ON-MC018","07","001",1289,4963,7137,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","018","ME"
"JP-ON-MC018","08","001",1428,1434,1187,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","018","ME"
"JP-ON-MC018","09","001",998,4411,753,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","018","ME"
"JP-ON-MC018","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","018","ME"
"JP-ON-MC018","12","001",638,1323,4861,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","018","ME"
"JP-ON-MC018","16","001",832,2867,6302,0,0.2,0,0,0.2,0,0,0,"JP","ON","M","CP","018","ME"
"JP-ON-MC019","06","001",845,1434,0,0,11.7,0,0,11.7,0,0,0,"JP","ON","M","CP","019","ME"
"JP-ON-MC019","07","001",1525,1323,3368,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","019","ME"
"JP-ON-MC019","08","001",790,441,5802,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","019","ME"
"JP-ON-MC019","09","001",1247,3860,421,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","019","ME"
"JP-ON-MC019","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","019","ME"
"JP-ON-MC019","12","001",776,1875,428,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","019","ME"
"JP-ON-MC019","16","001",3077,4632,2615,0,0,0,0,0,0,0,0,"JP","ON","M","CP","019","ME"
"JP-ON-MC021","06","001",901,331,0,0,17.2,0,0,17.2,0,0,0,"JP","ON","M","CP","021","ME"
"JP-ON-MC021","07","001",1982,2206,1562,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","021","ME"
"JP-ON-MC021","08","001",485,2206,2615,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","021","ME"
"JP-ON-MC021","09","001",901,2206,1033,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","021","ME"
"JP-ON-MC021","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","021","ME"
"JP-ON-MC021","12","001",485,1213,2197,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","021","ME"
"JP-ON-MC021","16","001",2495,6286,4993,0,0.7,0,0,0.7,0,0,0,"JP","ON","M","CP","021","ME"
"JP-ON-MC024","06","001",679,1213,0,0,10.5,0,0,10.5,0,0,0,"JP","ON","M","CP","024","ME"
"JP-ON-MC024","07","001",624,993,1467,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","024","ME"
"JP-ON-MC024","08","001",1331,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","024","ME"
"JP-ON-MC024","09","001",721,772,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","024","ME"
"JP-ON-MC024","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","024","ME"
"JP-ON-MC024","12","001",125,0,546,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","024","ME"
"JP-ON-MC024","16","001",1303,662,5532,0,1.7,0,0,1.7,0,0,0,"JP","ON","M","CP","024","ME"
"JP-ON-MC025","06","001",527,882,0,355,17.2,0,0,17.2,0,0,0,"JP","ON","M","CP","025","ME"
"JP-ON-MC025","07","001",457,441,1016,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","025","ME"
"JP-ON-MC025","08","001",1247,882,3579,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","025","ME"
"JP-ON-MC025","09","001",679,662,1707,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","025","ME"
"JP-ON-MC025","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","025","ME"
"JP-ON-MC025","12","001",707,1434,4276,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","025","ME"
"JP-ON-MC025","16","001",1164,2206,8137,0,1,0,0,1,0,0,0,"JP","ON","M","CP","025","ME"
"JP-ON-MC028","06","001",402,882,211,158,26.4,0,0,26.4,0,0,0,"JP","ON","M","CP","028","ME"
"JP-ON-MC028","07","001",1386,3639,9443,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","028","ME"
"JP-ON-MC028","08","001",1497,4301,6348,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","028","ME"
"JP-ON-MC028","09","001",776,2978,3782,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","028","ME"
"JP-ON-MC028","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","028","ME"
"JP-ON-MC028","12","001",527,1764,4832,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","028","ME"
"JP-ON-MC028","16","001",1386,2426,17413,0,1.3,0,0,1.3,0,0,0,"JP","ON","M","CP","028","ME"
"JP-ON-MC032","06","001",333,441,0,0,22.1,0,0,22.1,0,0,0,"JP","ON","M","CP","032","ME"
"JP-ON-MC032","07","001",845,2095,2066,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","032","ME"
"JP-ON-MC032","08","001",1538,2867,2118,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","032","ME"
"JP-ON-MC032","09","001",998,1434,2391,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","032","ME"
"JP-ON-MC032","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","032","ME"
"JP-ON-MC032","12","001",790,1544,3082,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","032","ME"
"JP-ON-MC032","16","001",2717,3529,16150,0,1.3,0,0,1.3,0,0,0,"JP","ON","M","CP","032","ME"
"JP-ON-MC033","06","001",942,221,951,493,24.6,0,0,24.6,0,0,0,"JP","ON","M","CP","033","ME"
"JP-ON-MC033","07","001",1441,3860,2181,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","033","ME"
"JP-ON-MC033","08","001",2814,5073,2388,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","033","ME"
"JP-ON-MC033","09","001",1622,4080,3312,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","033","ME"
"JP-ON-MC033","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","033","ME"
"JP-ON-MC033","12","001",762,2867,3352,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","033","ME"
"JP-ON-MC033","16","001",2328,5073,1684,0,1.8,0,0,1.8,0,0,0,"JP","ON","M","CP","033","ME"
"JP-ON-MC034","06","001",1344,882,0,0,6.2,0,0,6.2,0,0,0,"JP","ON","M","CP","034","ME"
"JP-ON-MC034","07","001",970,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","034","ME"
"JP-ON-MC034","08","001",1164,993,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","034","ME"
"JP-ON-MC034","09","001",790,1434,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","034","ME"
"JP-ON-MC034","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","034","ME"
"JP-ON-MC034","16","001",3742,2867,0,493,0.4,0,0,0.4,0,0,0,"JP","ON","M","CP","034","ME"
"JP-ON-MC036","06","001",596,551,266,0,11.8,0,0,11.8,0,0,0,"JP","ON","M","CP","036","ME"
"JP-ON-MC036","07","001",1123,993,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","036","ME"
"JP-ON-MC036","08","001",859,1985,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","036","ME"
"JP-ON-MC036","09","001",762,2206,740,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","036","ME"
"JP-ON-MC036","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","036","ME"
"JP-ON-MC036","12","001",305,1654,743,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","036","ME"
"JP-ON-MC036","16","001",471,5293,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","036","ME"
"JP-ON-MC038","06","001",845,1213,0,0,16.4,0,0,16.4,0,0,0,"JP","ON","M","CP","038","ME"
"JP-ON-MC038","07","001",1691,3419,638,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","038","ME"
"JP-ON-MC038","08","001",1788,5624,740,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","038","ME"
"JP-ON-MC038","09","001",1095,2867,1006,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","038","ME"
"JP-ON-MC038","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","038","ME"
"JP-ON-MC038","12","001",499,2206,4684,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","038","ME"
"JP-ON-MC038","16","001",2273,3308,1684,0,0.5,0,0,0.5,0,0,0,"JP","ON","M","CP","038","ME"
"JP-ON-MC039","06","001",513,110,211,0,12.5,0,0,12.5,0,0,0,"JP","ON","M","CP","039","ME"
"JP-ON-MC039","07","001",887,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","039","ME"
"JP-ON-MC039","08","001",970,2757,727,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","039","ME"
"JP-ON-MC039","09","001",513,1213,4174,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","039","ME"
"JP-ON-MC039","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","M","CP","039","ME"
"JP-ON-MC039","12","001",513,1544,648,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","M","CP","039","ME"
"JP-ON-MC039","16","001",942,1764,0,0,0.8,0,0,0.8,0,0,0,"JP","ON","M","CP","039","ME"
"JP-SC-BC001","06","001",208,1103,0,0,50.3,0,0,50.3,0,0,0,"JP","SC","B","CP","001","FI"
"JP-SC-BC001","08","001",1469,5293,539,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","001","FI"
"JP-SC-BC001","09","001",1150,2316,1885,654,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","001","FI"
"JP-SC-BC001","10","001",2467,6396,1092,0,0,0,0,0,0,0,0,"JP","SC","B","CP","001","FI"
"JP-SC-BC001","13","001",610,1213,1546,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","001","FI"
"JP-SC-BC001","17","001",2176,3308,1868,0,4.5,0,0,4.5,0,0,0,"JP","SC","B","CP","001","FI"
"JP-SC-BC004","06","001",471,1103,740,0,31,0,0,28.2,2.8,0,0,"JP","SC","B","CP","004","FI"
"JP-SC-BC004","08","001",1053,2757,1404,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","004","FI"
"JP-SC-BC004","09","001",818,1434,477,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","004","FI"
"JP-SC-BC004","10","001",832,3308,3408,0,0,0,0,0,0,0,0,"JP","SC","B","CP","004","FI"
"JP-SC-BC004","13","001",457,993,3628,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","004","FI"
"JP-SC-BC004","17","001",1331,4521,3105,0,0,0,0,0,0,0,0,"JP","SC","B","CP","004","FI"
"JP-SC-BC005","06","001",554,551,161,0,31.2,0,0,31.2,0,0,0,"JP","SC","B","CP","005","FI"
"JP-SC-BC005","08","001",1192,1764,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","005","FI"
"JP-SC-BC005","09","001",776,1323,1187,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","005","FI"
"JP-SC-BC005","10","001",1053,2316,398,0,0,0,0,0,0,0,0,"JP","SC","B","CP","005","FI"
"JP-SC-BC005","13","001",430,772,556,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","005","FI"
"JP-SC-BC005","17","001",1040,1544,1187,200,0.4,0,0,0.4,0,0,0,"JP","SC","B","CP","005","FI"
"JP-SC-BC006","06","001",735,1213,0,247,16,0,0,16,0,0,0,"JP","SC","B","CP","006","FI"
"JP-SC-BC006","08","001",582,2426,398,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","006","FI"
"JP-SC-BC006","09","001",485,331,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","006","FI"
"JP-SC-BC006","10","001",873,1323,803,0,0,0,0,0,0,0,0,"JP","SC","B","CP","006","FI"
"JP-SC-BC006","13","001",249,882,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","006","FI"
"JP-SC-BC006","17","001",582,1103,329,247,3,0,0,3,0,0,0,"JP","SC","B","CP","006","FI"
"JP-SC-BC007","06","001",1344,993,803,0,17.9,0,0,17.4,0.5,0,0,"JP","SC","B","CP","007","FI"
"JP-SC-BC007","08","001",1067,551,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","007","FI"
"JP-SC-BC007","09","001",554,1103,1793,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","007","FI"
"JP-SC-BC007","10","001",1053,3308,0,0,0,0,0,0,0,0,0,"JP","SC","B","CP","007","FI"
"JP-SC-BC007","13","001",347,772,1108,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","007","FI"
"JP-SC-BC007","17","001",610,882,533,158,0,0,0,0,0,0,0,"JP","SC","B","CP","007","FI"
"JP-SC-BC008","06","001",319,993,0,0,9.5,0,0,9.5,0,0,0,"JP","SC","B","CP","008","FI"
"JP-SC-BC008","08","001",1511,1654,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","008","FI"
"JP-SC-BC008","09","001",832,1875,0,200,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","008","FI"
"JP-SC-BC008","10","001",845,4411,477,0,0,0,0,0,0,0,0,"JP","SC","B","CP","008","FI"
"JP-SC-BC008","13","001",291,772,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","008","FI"
"JP-SC-BC008","17","001",956,1544,0,158,0,0,0,0,0,0,0,"JP","SC","B","CP","008","FI"
"JP-SC-BC011","06","001",152,551,421,0,44.2,0,0,43.1,1.1,0,0,"JP","SC","B","CP","011","FI"
"JP-SC-BC011","08","001",1705,2536,477,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","011","FI"
"JP-SC-BC011","09","001",1871,2978,1727,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","011","FI"
"JP-SC-BC011","10","001",1247,3088,1819,0,0,0,0,0,0,0,0,"JP","SC","B","CP","011","FI"
"JP-SC-BC011","13","001",735,1985,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","011","FI"
"JP-SC-BC011","17","001",1234,5073,608,358,1.2,0,0,1.2,0,0,0,"JP","SC","B","CP","011","FI"
"JP-SC-BC012","06","001",249,772,0,0,10.5,0,0,10.5,0,0,0,"JP","SC","B","CP","012","FI"
"JP-SC-BC012","08","001",1899,3308,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","012","FI"
"JP-SC-BC012","09","001",1289,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","012","FI"
"JP-SC-BC012","10","001",1040,1103,0,0,0,0,0,0,0,0,0,"JP","SC","B","CP","012","FI"
"JP-SC-BC012","13","001",457,331,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","012","FI"
"JP-SC-BC012","17","001",444,1434,398,0,0,0,0,0,0,0,0,"JP","SC","B","CP","012","FI"
"JP-SC-BC013","06","001",845,662,0,0,28.7,0,0,27.8,0.9,0,0,"JP","SC","B","CP","013","FI"
"JP-SC-BC013","08","001",1123,5735,727,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","013","FI"
"JP-SC-BC013","09","001",1303,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","013","FI"
"JP-SC-BC013","10","001",1137,5955,266,0,0,0,0,0,0,0,0,"JP","SC","B","CP","013","FI"
"JP-SC-BC013","13","001",402,1434,2286,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","013","FI"
"JP-SC-BC013","17","001",735,1323,421,200,0.4,0,0,0.4,0,0,0,"JP","SC","B","CP","013","FI"
"JP-SC-BC014","06","001",485,882,398,0,23.6,0,0,23.6,0,0,0,"JP","SC","B","CP","014","FI"
"JP-SC-BC014","08","001",901,3198,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","014","FI"
"JP-SC-BC014","09","001",901,1544,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","014","FI"
"JP-SC-BC014","10","001",679,3198,1546,0,0,0,0,0,0,0,0,"JP","SC","B","CP","014","FI"
"JP-SC-BC014","13","001",776,441,2214,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","014","FI"
"JP-SC-BC014","17","001",1580,1985,1661,0,0.1,0,0,0.1,0,0,0,"JP","SC","B","CP","014","FI"
"JP-SC-BC015","06","001",582,993,2756,0,4.5,0,0,4.5,0,0,0,"JP","SC","B","CP","015","FI"
"JP-SC-BC015","08","001",2162,2867,5263,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","015","FI"
"JP-SC-BC015","09","001",1040,1103,4503,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","015","FI"
"JP-SC-BC015","10","001",1455,1875,1895,0,0,0,0,0,0,0,0,"JP","SC","B","CP","015","FI"
"JP-SC-BC015","13","001",693,441,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","015","FI"
"JP-SC-BC015","17","001",748,1985,477,0,0,0,0,0,0,0,0,"JP","SC","B","CP","015","FI"
"JP-SC-BC016","06","001",1012,1323,559,0,24.2,0,0,24.2,0,0,0,"JP","SC","B","CP","016","FI"
"JP-SC-BC016","08","001",1220,993,664,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","016","FI"
"JP-SC-BC016","09","001",707,772,799,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","016","FI"
"JP-SC-BC016","10","001",1261,772,1480,0,0,0,0,0,0,0,0,"JP","SC","B","CP","016","FI"
"JP-SC-BC016","13","001",291,331,1506,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","016","FI"
"JP-SC-BC016","17","001",1137,331,1375,0,0,0,0,0,0,0,0,"JP","SC","B","CP","016","FI"
"JP-SC-BC017","06","001",582,551,0,247,21.5,0,0,21.5,0,0,0,"JP","SC","B","CP","017","FI"
"JP-SC-BC017","08","001",1455,2095,1161,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","017","FI"
"JP-SC-BC017","09","001",776,1875,421,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","017","FI"
"JP-SC-BC017","10","001",1441,1323,1543,0,0,0,0,0,0,0,0,"JP","SC","B","CP","017","FI"
"JP-SC-BC017","13","001",582,882,862,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","017","FI"
"JP-SC-BC017","17","001",804,1434,1148,0,0.2,0,0,0.2,0,0,0,"JP","SC","B","CP","017","FI"
"JP-SC-BC018","06","001",457,110,0,158,21.2,0,0,20.7,0.5,0,0,"JP","SC","B","CP","018","FI"
"JP-SC-BC018","08","001",1691,2536,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","018","FI"
"JP-SC-BC018","09","001",873,882,2069,200,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","018","FI"
"JP-SC-BC018","10","001",1538,5955,4707,0,0,0,0,0,0,0,0,"JP","SC","B","CP","018","FI"
"JP-SC-BC018","13","001",305,1103,1506,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","B","CP","018","FI"
"JP-SC-BC018","17","001",1358,1764,3473,0,0,0,0,0,0,0,0,"JP","SC","B","CP","018","FI"
"JP-SC-CC001","06","001",347,551,0,0,26.9,0,0,26.9,0,0,0,"JP","SC","C","CP","001","CO"
"JP-SC-CC001","08","001",970,1875,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","001","CO"
"JP-SC-CC001","09","001",832,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","001","CO"
"JP-SC-CC001","10","001",1317,441,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","001","CO"
"JP-SC-CC001","12","001",180,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","001","CO"
"JP-SC-CC001","13","001",527,1544,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","001","CO"
"JP-SC-CC001","17","001",1566,1875,477,0,19.5,0,0,19.5,0,0,0,"JP","SC","C","CP","001","CO"
"JP-SC-CC002","06","001",236,993,1427,0,10.9,0,0,10.5,0.4,0,0,"JP","SC","C","CP","002","CO"
"JP-SC-CC002","08","001",1137,3529,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","002","CO"
"JP-SC-CC002","09","001",624,1875,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","002","CO"
"JP-SC-CC002","10","001",1386,1103,1010,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","002","CO"
"JP-SC-CC002","12","001",263,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","002","CO"
"JP-SC-CC002","13","001",1109,2536,1812,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","002","CO"
"JP-SC-CC002","17","001",984,2757,3062,247,14,0,0,13.5,0.5,0,0,"JP","SC","C","CP","002","CO"
"JP-SC-CC003","06","001",305,993,1066,0,5.9,0,0,5.4,0.5,0,0,"JP","SC","C","CP","003","CO"
"JP-SC-CC003","08","001",1538,3198,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","003","CO"
"JP-SC-CC003","09","001",984,3308,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","003","CO"
"JP-SC-CC003","10","001",804,1654,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","003","CO"
"JP-SC-CC003","12","001",360,662,1138,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","003","CO"
"JP-SC-CC003","13","001",1400,3639,3105,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","003","CO"
"JP-SC-CC003","17","001",1289,4191,2016,804,7.8,0,0,7,0.8,0,0,"JP","SC","C","CP","003","CO"
"JP-SC-CC004","06","001",291,551,398,0,13.6,0,0,12.7,0.9,0,0,"JP","SC","C","CP","004","CO"
"JP-SC-CC004","08","001",832,2757,428,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","004","CO"
"JP-SC-CC004","09","001",735,3308,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","004","CO"
"JP-SC-CC004","10","001",901,3088,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","004","CO"
"JP-SC-CC004","12","001",790,1213,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","004","CO"
"JP-SC-CC004","13","001",499,1764,2246,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","004","CO"
"JP-SC-CC004","17","001",1012,2867,539,247,15.9,0,0,14.4,1.5,0,0,"JP","SC","C","CP","004","CO"
"JP-SC-CC005","06","001",263,551,0,0,7,0,0,5,2,0,0,"JP","SC","C","CP","005","CO"
"JP-SC-CC005","08","001",610,1764,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","005","CO"
"JP-SC-CC005","09","001",776,1654,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","005","CO"
"JP-SC-CC005","10","001",541,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","005","CO"
"JP-SC-CC005","12","001",527,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","005","CO"
"JP-SC-CC005","13","001",125,662,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","005","CO"
"JP-SC-CC005","17","001",776,1875,0,0,9.5,0,0,6.9,2.6,0,0,"JP","SC","C","CP","005","CO"
"JP-SC-CC006","06","001",818,1985,421,355,5.2,0,0,4.5,0.7,0,0,"JP","SC","C","CP","006","CO"
"JP-SC-CC006","08","001",610,1985,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","006","CO"
"JP-SC-CC006","09","001",457,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","006","CO"
"JP-SC-CC006","10","001",915,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","006","CO"
"JP-SC-CC006","12","001",679,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","006","CO"
"JP-SC-CC006","13","001",222,662,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","006","CO"
"JP-SC-CC006","17","001",305,1103,0,0,6.7,0,0,5.1,1.6,0,0,"JP","SC","C","CP","006","CO"
"JP-SC-CC007","06","001",901,3088,1385,713,14.5,0,0,13.4,1.1,0,0,"JP","SC","C","CP","007","CO"
"JP-SC-CC007","08","001",887,2647,743,483,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","007","CO"
"JP-SC-CC007","09","001",513,1323,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","007","CO"
"JP-SC-CC007","10","001",762,2426,3065,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","007","CO"
"JP-SC-CC007","12","001",859,331,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","007","CO"
"JP-SC-CC007","13","001",333,2095,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","007","CO"
"JP-SC-CC007","17","001",1331,2536,0,0,21.3,0,0,18.6,2.7,0,0,"JP","SC","C","CP","007","CO"
"JP-SC-CC008","06","001",388,331,0,0,37.3,0,0,37.3,0,0,0,"JP","SC","C","CP","008","CO"
"JP-SC-CC008","08","001",748,1434,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","008","CO"
"JP-SC-CC008","09","001",457,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","SC","C","CP","008","CO"
