"subplot_id","year","speriod","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARTRV","shrub_1hr_ARTRV","shrub_10hr_ARTRV","shrub_bio_ttl_CEVE","shrub_1hr_CEVE","shrub_10hr_CEVE","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_ARAR8","shrub_bd_ARTRV","shrub_bd_CEVE","shrub_bd_CHVI8","shrub_bd_ERNA10","shrub_bd_PUTR2","avg_grass_ht","tree_dns_ttl_CELE3","tree_dns_lt5_CELE3","tree_dns_5_50_CELE3","tree_dns_gt50_CELE3","tree_dns_ttl_JUOC","tree_dns_lt5_JUOC","tree_dns_5_50_JUOC","tree_dns_gt50_JUOC","tree_dns_ttl_PIPO","tree_dns_lt5_PIPO","tree_dns_5_50_PIPO","tree_dns_gt50_PIPO","shrub_dns_AMAL2","shrub_dns_ARAR8","shrub_dns_ARRI2","shrub_dns_ARTRT","shrub_dns_ARTRV","shrub_dns_ARTRW8","shrub_dns_CEVE","shrub_dns_CHVI8","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_PREM","shrub_dns_PUTR2","shrub_dns_RICE","shrub_dns_RIVE","shrub_dns_SANIC6","shrub_dns_SYOR2","shrub_dns_TECA2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARTRV","shrub_ht_avg_CEVE","shrub_ht_avg_CHVI8","shrub_ht_avg_ERNA10","shrub_ht_avg_PUTR2","grass_ht_avg","forb_ht_avg","fc_bare_gnd_fol_cvr","can_cover_ACHY","can_cover_ACLE9","can_cover_ACMI2","can_cover_ACOC3","can_cover_ACTH7","can_cover_AGCR","can_cover_AGGL","can_cover_AGGR","can_cover_AGHE2","can_cover_AGOSE","can_cover_ALAC4","can_cover_ALDE","can_cover_AMAL2","can_cover_AMTE3","can_cover_ANDI2","can_cover_ANGE3","can_cover_ANLU2","can_cover_ANMI3","can_cover_ANRO2","can_cover_APIN","can_cover_ARAR8","can_cover_ARCA7","can_cover_ARCO5","can_cover_ARCO9","can_cover_ARDR","can_cover_ARHO2","can_cover_ARPU","can_cover_ARSO2","can_cover_ARSP","can_cover_ARTR2","can_cover_ARTRT","can_cover_ARTRV","can_cover_ARTRW8","can_cover_ASCU4","can_cover_ASFI","can_cover_ASLE8","can_cover_ASPU9","can_cover_BASA3","can_cover_BLSC","can_cover_BR","can_cover_BRAR5","can_cover_BRBR5","can_cover_BRMA4","can_cover_BRTE","can_cover_CAAP4","can_cover_CADO2","can_cover_CAFI","can_cover_CAMA5","can_cover_CAPIP","can_cover_CARO5","can_cover_CATE26","can_cover_CELE3","can_cover_CEVE","can_cover_CHDO","can_cover_CHVI8","can_cover_CLGR","can_cover_CLPEP","can_cover_COGR4","can_cover_COLI2","can_cover_COMA25","can_cover_COPA3","can_cover_CRAC2","can_cover_CRAM3","can_cover_CRIN4","can_cover_CROC","can_cover_CRTO4","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DEAN","can_cover_DENU2","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DOPU","can_cover_DRVE2","can_cover_DS","can_cover_DT","can_cover_EL","can_cover_ELEL5","can_cover_EPBR3","can_cover_ERCI6","can_cover_ERCO5","can_cover_EREL4","can_cover_ERFI2","can_cover_ERHE2","can_cover_ERLA6","can_cover_ERLI","can_cover_ERMI4","can_cover_ERNA10","can_cover_ERNU3","can_cover_EROV","can_cover_ERPO2","can_cover_ERPU2","can_cover_ERSP3","can_cover_ERSP4","can_cover_ERSP7","can_cover_ERST4","can_cover_ERUM","can_cover_ERVI5","can_cover_FEID","can_cover_FRAL2","can_cover_FRAT","can_cover_FRPU2","can_cover_FRSP","can_cover_GAAP2","can_cover_GARA","can_cover_GARA2","can_cover_GETR","can_cover_GUSA2","can_cover_HECO26","can_cover_HISC2","can_cover_HOUM","can_cover_HYCA4","can_cover_IPAGA3","can_cover_ISTI","can_cover_JUOC","can_cover_KOMA","can_cover_L","can_cover_LAGL5","can_cover_LAOC3","can_cover_LASE","can_cover_LC","can_cover_LECI4","can_cover_LIDA","can_cover_LIGL2","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LOMA3","can_cover_LONE","can_cover_LOTR2","can_cover_LUCA","can_cover_LULE2","can_cover_LULE3","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MEBU","can_cover_MESA","can_cover_MIGR","can_cover_MYST2","can_cover_NOTR2","can_cover_OPFR","can_cover_PABR","can_cover_PACA15","can_cover_PASM","can_cover_PESP","can_cover_PHCH","can_cover_PHHA","can_cover_PHHO","can_cover_PHLI","can_cover_PHLO2","can_cover_PIPO","can_cover_PLMA4","can_cover_POBU","can_cover_PODO4","can_cover_POMI","can_cover_POPR","can_cover_POPRP2","can_cover_POSE","can_cover_PREM","can_cover_PRVI","can_cover_PSSP6","can_cover_PUTR2","can_cover_R","can_cover_RICE","can_cover_RIVE","can_cover_S","can_cover_SANIC6","can_cover_SEIN2","can_cover_SIAL2","can_cover_SIDO","can_cover_SIOR","can_cover_SPCR","can_cover_SYOR2","can_cover_TACA8","can_cover_TECA2","can_cover_THIN6","can_cover_TRDU","can_cover_TRMA3","can_cover_UKCUJ01","can_cover_UKDJ01","can_cover_UKFJ5","can_cover_UKGW1","can_cover_UKHU#","can_cover_UKHUJ15","can_cover_VEDU","can_cover_VIBA2","can_cover_VIPU4","can_cover_VUMI","can_cover_VUOC","can_cover_W","can_cover_WYAN","can_cover_WYMO","can_cover_ZIPA2","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_PIPO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_grass","fol_cover_pt_forb","litter_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase","p_elevation"
"WJ-BM-BC002","17","001",0,0,0,56,30,22,0,0,0,668,668,0,0,0,0,0,0,0,804,1764,4960,0,939,309,341,NA,0.1303,0,0.0045,0,0.1258,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,5331,0,0,0,2357,0,0,0,0,0,0,92,0,53.1,0,0,20,31,1.7,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,1,0,0,0,1,0,0,48.3,0,0,0,0,0,0,0,0,0,0,33,6.7,0,0,0,0,1.3,0.7,0,0,0.7,0,0,0,0,0,0,0,2.7,7.7,0,12.7,1.7,1.3,0,14.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,8.7,0,2,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,25.3,0,0,1.7,1.3,0,0,0,93.3,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0.7,0,0,0,0,0,0,0,0,30.7,39,18.7,49,22,0,0,66.3,NA,NA,NA,"WJ","BM","B","CP","002","FI","1",1499
"WJ-BM-BC004","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,1382,NA,NA,NA,NA,NA,NA,NA,28.875,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,29.4,28.4,4.7,0,0,0.7,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0,0,0,0,1.3,0,0,61.3,0,0,0,0,0,0,0,0,0,0,19,1.7,0,0,0.7,0,1,0,0,0,0,0,0,0,0,0,0.3,0,1.7,9,0,4.7,0.3,6.7,0,16.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0.7,0,0,0,6,0,0,0,0,0.3,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,8.7,0.3,0,0,0,0,1,0,0.7,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,8,0,0,1.3,1.3,0.3,0,0,92.3,0,0,4.7,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,NA,NA,NA,NA,0,21,30.3,11.7,62,22.7,0,0,66.3,NA,NA,NA,"WJ","BM","B","CP","004","FI","1",1499
"WJ-BM-BC004","17","001",0,0,0,185,85,67,0,0,0,355,355,0,0,0,0,0,0,0,859,4191,148964,0,973,85,261,NA,0.1378,0,0.0132,0,0.1246,0,0,24.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,6790,0,0,0,112,0,0,0,0,0,0,90,0,28.5,0,0,26,25.6,2.3,0,0,1.3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,1.7,0,0,69,0,0,0,0,0,0,0,0,0,0,20.7,4,0,0,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,4.7,16.3,0,19,0.3,5.3,0,13,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,80,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,21,0,0,1,2.7,1.7,0,0,95.7,0,0,0.7,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,1.3,0,0,0,0,0,0,0,0,22.3,36,11.3,70.3,27,0,0.3,80.3,NA,NA,0,"WJ","BM","B","CP","004","FI","1",1499
"WJ-BM-BC011","17","001",0,0,0,590,275,217,0,0,0,303,303,0,0,0,0,0,0,0,55,441,0,0,733,197,77,NA,0.0879,0,0.0415,0,0.0464,0,0,18.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,4321,0,0,0,617,0,0,0,0,0,0,92.5,0,65.3,0,0,15.9,21.8,3.3,0,0,9.7,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3.3,0,0,0,0,15.7,2.7,0,0,1,0,1.3,0,0,0,0.3,0.3,0,0,0,0.3,0,0,6,17.3,0,7.3,0.7,0.3,0,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0.7,0,4.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,67,0,0,0,0,0,0,0,0,2.3,0,0,0,0.7,0,8.7,0,0.3,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.3,0,0,19.3,0,0,0.3,3.7,0,0,0,88,0,0,0,0,0.7,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,21.3,33.7,22.3,54.7,17,0,0,67.3,NA,NA,0,"WJ","BM","B","CP","011","FI","1",1499
"WJ-BM-BC013","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,1061,NA,NA,NA,NA,NA,NA,NA,30.6875,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,31.8,29.6,8.7,0,0,5.7,2.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,0,0,32,0,0.7,0,0,0,0.7,0,0,0,0,14.7,0.3,0,0.3,0,0,4.7,0.3,0,0,1.3,0,0.7,0,0,0,1.3,0,0,1.7,0,6,3.3,3,0,7,10.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3,41.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7,0.3,0,0,0,0,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0.7,4.7,0.3,0,0,90.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,0,0,0,NA,NA,NA,NA,0,17.7,32.3,17.7,33,21.7,0,0,43.3,NA,NA,NA,"WJ","BM","B","CP","013","FI","1",1499
"WJ-BM-BC013","17","001",0,0,0,60,31,24,0,0,0,300,300,0,0,0,0,0,0,0,374,1323,1645,0,1093,280,147,NA,0.0792,0,0.0064,0,0.0728,0,0,24.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,5836,0,0,0,1010,0,0,0,0,0,0,67,0,42.7,0,0,26,22.8,2.7,0,0,6.3,0,0.7,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.3,0,0,40.3,0,0.3,0,0,0,2,0,0,0,0,13.7,2,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,3.7,25.3,0,11.3,4,3.7,0,9,1.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7,49.3,0,0,0,0.7,0,0,0,0,0,0,0,0.7,0,0,5.3,0,1,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,1.3,7.3,0.3,0,0,83,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,42,16,45.7,16.3,0,0,49.3,NA,NA,0,"WJ","BM","B","CP","013","FI","1",1499
"WJ-BM-BC014","17","001",0,0,0,635,305,238,0,0,0,174,174,0,0,0,0,0,0,0,333,772,329,0,1205,192,245,NA,0.0907,0,0.0443,0,0.0464,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,5724,0,0,0,505,0,0,0,0,0,0,95.7,0,37.5,0,0,26.1,34.9,1.3,0,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.3,0,0,51,0,0,0,0,0,1.3,0,0,0,0,18.3,1.3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2.7,4,0,9.7,0.3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0.3,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,2,71.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,1,0,20.7,0,0,3.3,4.3,0.7,0,0,92,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,45.7,25,51,15.3,0,0,71.3,NA,NA,0,"WJ","BM","B","CP","014","FI","1",1499
"WJ-BM-BC017","17","001",0,0,0,605,281,223,0,0,0,0,0,0,0,0,0,0,0,0,596,2978,8621,0,1139,213,424,NA,0.0588,0,0.0588,0,0,0,0,16.375,0,0,0,0,56,0,56,0,0,0,0,0,0,0,0,0,449,0,0,2581,0,0,0,561,0,0,0,0,0,0,66.8,0,0,0,0,18,16.9,0.3,0,0,7.3,0,4.7,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0.3,0,0,0,0,0,0,1.3,0,0,57,0,3.3,0,0,0,1,0,0,0,0,13.3,0,0,0,0.3,0,0,0,0,0,2,0,0,0,0,0,0,0,2.3,21,0,12.3,1.7,21.7,0,19.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,69.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,7,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,11,0,0,0,3.7,0.7,0,0,86.3,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,1.3,0,0,0,0,0,0,0,0,16.7,39.3,17.7,58.3,14.3,0,0,70,NA,NA,0,"WJ","BM","B","CP","017","FI","2",1499
"WJ-BM-BC018","17","001",0,0,0,371,197,148,0,0,0,330,330,0,0,0,0,0,0,0,416,1764,3595,0,1032,75,93,NA,0.1274,0,0.0584,0,0.069,0,0,24.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,2132,0,0,0,337,0,0,0,0,112,0,46.4,0,47.8,0,0,27.9,21.9,1.7,0,0,9.3,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,73,0,3,0,0,0,1.3,0,0,0,0,10.3,0.7,0,0,0,0,0.3,0,0,0,1,0,0,0,0.3,0,0,0,9,24.3,0,15,1,8.3,0.3,9.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,51.7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,7.3,0,0,0.3,2.3,0,0,0,95.7,0,0,0,0,1.3,0,0,0,1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,29,24.7,73.3,19.3,0,0,52.3,NA,NA,0,"WJ","BM","B","CP","018","FI","2",1499
"WJ-BM-BC020","17","001",0,0,0,916,447,347,0,0,0,290,290,0,0,0,0,0,0,0,319,882,2217,0,1379,165,184,NA,0.1899,0,0.0819,0,0.108,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,0,0,3423,0,0,0,561,0,0,0,0,0,0,75.8,0,28.2,0,0,23,32,2.7,0,0,16,0.3,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,3,0,0,44.3,0,0,0,0,0,2,0,0,0,0,19.3,2.3,0,0.3,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,2.7,17.3,0,5.3,5,8.7,0,8,3.3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,26.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,3.3,74.3,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,3,0,1,0,0,0,0,1.3,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.3,0,0,16.7,0,0,3.7,4,0,0,0,90.7,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0,24.3,52.7,24.7,46.3,13.7,0,0,74.7,NA,NA,0,"WJ","BM","B","CP","020","FI","2",1499
"WJ-BM-BC022","17","001",0,0,0,1560,756,588,0,0,0,0,0,0,0,0,0,0,0,0,1206,4080,9262,0,1235,80,888,NA,0.1832,0,0.1832,0,0,0,0,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525,0,0,2750,0,0,0,954,0,0,0,0,0,0,57.3,0,0,0,0,24.5,22,5,0,0,6,0.3,4,0,0.3,0,0,0.7,0,0.3,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,9.7,0,2,0,0,0,0,0,0,1.7,0,0,29.3,0,0,0,0,0,3,0,0,0,0,6.3,0.7,0,0,0.3,0,0,0,0,0,4,0,0,0,0,0,0,0,2.3,26.7,0,7,0.7,12.7,0,12,1,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,3.3,0,26.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,48.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,2,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,4.7,6.7,0,0,0,84.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,16.3,58,19.3,31,9.7,0,0.7,50.3,NA,NA,0,"WJ","BM","B","CP","022","FI","1",1499
"WJ-BM-BC024","17","001",0,0,0,152,71,56,0,0,0,263,263,0,0,0,0,0,0,0,790,2095,0,0,712,75,187,NA,0.0629,0,0.0124,0,0.0505,0,0,20.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,5051,0,0,0,112,0,0,0,0,0,0,80,0,54.1,0,0,23.8,17.5,2.7,0,0,4,0,1.3,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,69,0,4,0,0,0,0.3,0,0,0,0,20.3,1.7,0,0.3,0,0,1,0,0,0,0.7,0,0,0,0,0,0,0,2.3,6,0,12.3,3,10.7,0,8,2.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,2.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.3,0,0,0.7,0,0.3,0,0,94.3,0,0,0,0,0,0,0,0,0.7,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22.3,26.7,14.3,69.3,19.7,0,0,78,NA,NA,0,"WJ","BM","B","CP","024","FI","1",1499
"WJ-BM-BC025","17","001",0,0,0,141,77,57,0,0,0,254,254,0,0,0,0,0,0,0,568,2536,2161,0,1200,867,256,NA,0.0844,0,0.015,0,0.0694,0,0,26.625,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,561,0,0,3311,0,0,0,1403,0,0,0,0,0,0,70.3,0,36.6,0,0,27.8,25.5,5.7,0,0,6.3,0.3,0.3,0,0.3,0,0,0,0,0,1.7,0,0.3,0,0,0,0.7,0.3,0,0,0,0,0,0,0.3,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0.3,0,0,0,6,0,0,0,0,0,0,0,0.3,20,0,5,3,4,0,6.7,2.7,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0.3,0,22.7,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.3,53.3,0,0,0,0.7,0,0,0,0,0,0,0,0,1.3,0,2.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0.3,0,1.3,20.3,0,0,11,9,1,0,0,81.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,21.7,60,24.3,19,8.3,0,0,53.3,NA,NA,0,"WJ","BM","B","CP","025","FI","1",1499
"WJ-BM-BC026","17","001",0,0,0,474,214,172,0,0,0,177,177,0,0,0,0,0,0,0,180,441,645,0,1219,125,75,NA,0.0711,0,0.0319,0,0.0392,0,0,24.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2301,0,0,0,1178,0,0,0,0,0,0,94,0,45.1,0,0,26,22.4,4,0,0,12,0,3.7,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,29.3,0,0,0,0,0,2.7,0,0,0,0,5.7,1.3,0,0.3,0.3,0,0.7,0,0,0,3.3,0,0,0,0,0,0,0,2,13.3,0,9.3,0.7,18,0,12.7,1.7,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,64,0,0,0,0,0,0,0,0.3,1.3,0,0,0,0.3,0,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,0,19,0,0,2.7,13,0.7,0,0,84.3,0,0,0,0,0,0,0,0,0,1.7,1,0,0,0,0,0,0,0,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,17.3,54.7,23.3,31,15.7,0,0,64.3,NA,NA,0,"WJ","BM","B","CP","026","FI","1",1499
"WJ-BM-BC027","17","001",0,0,0,150,75,58,0,0,0,328,328,0,0,0,0,0,0,0,388,1544,1872,0,957,80,72,NA,0.0866,0,0.0119,0,0.0747,0,0,20.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,6846,0,0,0,337,0,0,0,0,112,0,87.5,0,43.9,0,0,24,16.9,0,0,0,12.7,0,2.7,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,65.7,0,0,0,0,0,2.3,0,0,0,0,18,1,0,0,0.7,0,2.7,0,0,0,1.3,0,0,0,0,0.3,0,0,7,20.3,0,21,0.7,7.3,0,5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.7,0.3,76.7,0,0,0,0.3,0,0,0,1.7,0.3,0,0,0,0,0,7.3,0,0.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,0,24,0,0,2.3,3.7,1.7,0,0,91,0,0,0,0,3.3,0,0,0,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,19.7,42.3,26.7,66.3,26.7,0,0,77,NA,NA,0,"WJ","BM","B","CP","027","FI","2",1499
